time_period,geographic_level,country_code,country_name,region_code,region_name,new_la_code,la_name,old_la_code,education_phase,num_schools,enrolments,present_sessions,overall_attendance,approved_educational_activity,overall_absence,authorised_absence,unauthorised_absence,late_sessions,possible_sessions,reason_present_am,reason_present_pm,reason_present,reason_l_present_late_before_registers_closed,reason_i_authorised_illness,reason_m_authorised_medical_dental,reason_r_authorised_religious_observance,reason_s_authorised_study_leave,reason_t_authorised_mobile_child,reason_h_authorised_holiday,reason_e_authorised_excluded,reason_c_authorised_other,reason_c1_authorised_regulated_performance,reason_j1_authorised_interview,reason_c2_authorised_temp_reduced_timetable,reason_b_aea_education_off_site,reason_j_aea_interview,reason_p_aea_approved_sporting_activity,reason_v_aea_educational_visit_trip,reason_w_aea_work_experience,reason_k_aea_education_arranged_by_la,reason_g_unauthorised_holiday,reason_u_unauthorised_late_after_registers_closed,reason_o_other_unauthorised,reason_n_no_reason_yet,total_num_schools,total_enrolments,attendance_perc,overall_absence_perc,authorised_absence_perc,unauthorised_absence_perc,illness_perc,appointments_perc,unauth_hol_perc,unauth_oth_perc,unauth_late_registers_closed_perc,unauth_not_yet_perc,auth_religious_perc,auth_study_perc,auth_mob_perc,auth_excluded_perc,auth_performance_perc,auth_interview_perc,auth_part_time_perc,auth_other_perc,pa_perc,time_identifier
202425,Local authority,E92000001,England,E12000006,East of England,E10000029,Suffolk,935,Primary,249.856383,45865.87766,15962543,16146127,183584,884546,664517,220029,151723,17030673,7891041,7952597,15843638,118905,505513,46057,3548,29,1147,0,10328,60241,296,1847,35511,38157,0,15800,124879,5,4743,88445,32818,89230,9536,253,55603,94.80615945,5.193840549,3.901883384,1.291957165,2.968250286,0.270435584,0.519327686,0.523937016,0.192699372,0.05599309,0.020832999,0.000170281,0.006734907,0.060643522,0.001738041,0.010845138,0.208512018,0.353720608,12.45379353,Academic year
202425,Local authority,E92000001,England,E12000002,North West,E06000007,Warrington,877,Primary,67.54255319,15008.46277,5202866,5257929,55063,238673,165269,73404,67279,5496602,2548178,2595704,5143882,58984,134710,14354,1179,22,261,0,1023,11599,53,327,1741,10564,0,3542,39937,3,1017,41655,8295,22306,1148,69,17570,95.65780822,4.342191776,3.006748533,1.335443243,2.450786868,0.261143157,0.757831839,0.405814356,0.150911418,0.020885631,0.021449616,0.000400247,0.004748388,0.018611499,0.000964232,0.00594913,0.031674114,0.211021282,9.094358715,Academic year
202425,Local authority,E92000001,England,E12000007,London,E09000004,Bexley,303,Primary,58.10106383,17984.58511,6196546,6268559,72013,323335,226539,96796,92613,6591894,3024468,3086202,6110670,85876,186351,18406,2798,162,83,0,1415,11242,117,669,5296,10299,0,1491,60053,1,169,30937,6737,56255,2867,60,22044,95.09496057,4.905039432,3.436629897,1.468409534,2.826972036,0.279221723,0.469318833,0.853396611,0.102201279,0.043492811,0.042446071,0.002457564,0.001259122,0.021465758,0.001774907,0.010148828,0.080341098,0.170542791,12.27488152,Academic year
202425,Local authority,E92000001,England,E12000009,South West,E06000030,Swindon,866,Primary,65.2606383,17111.51596,5866478,5933139,66661,302139,227936,74203,59857,6235278,2889755,2926133,5815888,50590,179360,15139,3220,43,219,10,1233,17080,147,146,11339,12355,0,3212,50494,0,600,21239,9267,41281,2416,66,21230,95.154362,4.845637997,3.655586808,1.190051189,2.876535737,0.242795911,0.340626352,0.662055485,0.148622082,0.03874727,0.051641643,0.000689624,0.003512273,0.019774579,0.002357553,0.002341515,0.181852357,0.273925236,11.26651127,Academic year
202425,Local authority,E92000001,England,E12000005,West Midlands,E08000026,Coventry,331,Primary,84.0952381,27299.19577,9439411,9527398,87987,573170,399312,173858,160180,10100568,4594425,4700460,9294885,144526,309563,20405,16016,27,120,0,6152,32582,199,322,13926,12666,0,3889,71036,3,393,63902,15654,88775,5527,85,33355,94.32536863,5.674631367,3.953361831,1.721269537,3.064807841,0.202018342,0.63265749,0.878910968,0.154981383,0.054719695,0.15856534,0.000267312,0.001188052,0.060907466,0.001970186,0.00318794,0.137873434,0.322575919,16.49741003,Academic year
202425,Local authority,E92000001,England,E12000007,London,E09000026,Redbridge,317,Primary,51.30319149,22314.29255,7706314,7776337,70023,475615,343205,132410,100832,8251952,3775107,3839901,7615008,91306,250340,19482,37596,3,1,0,746,26808,188,4277,3764,4315,0,2506,63130,0,72,51744,9526,68750,2390,52,28109,94.23633342,5.763666585,4.159076543,1.604590041,3.033706449,0.236089594,0.627051636,0.833136208,0.115439353,0.028962844,0.455601293,3.63550345421301e-05,1.21183448473767e-05,0.009040285,0.002278249,0.051830161,0.04561345,0.324868589,17.06815156,Academic year
202425,Local authority,E92000001,England,E12000009,South West,E10000008,Devon,878,Primary,301.5025907,44979.72021,15901960,16148893,246933,860680,677363,183317,139695,17009573,7876113,7910762,15786875,115085,507437,47511,2375,39,2521,0,7631,65327,607,2977,40938,44164,0,27759,172941,10,2059,74328,24610,76608,7771,309,55991,94.94002583,5.059974169,3.982245762,1.077728406,2.983243612,0.279319181,0.43697746,0.450381676,0.144683232,0.045686038,0.013962726,0.000229283,0.014821066,0.044862972,0.003568579,0.017501909,0.240676236,0.3840602,11.45755539,Academic year
202425,Local authority,E92000001,England,E12000001,North East,E08000037,Gateshead,390,Primary,65.44973545,12450.64021,4290727,4330704,39977,211789,148034,63755,51958,4542493,2105715,2137491,4243206,47521,119129,11145,2279,0,18,8,799,11266,119,23,3248,10799,0,4407,24631,1,139,31663,4437,26076,1579,66,15579,95.33760426,4.662395737,3.258871285,1.403524452,2.622546694,0.245349855,0.69704015,0.574046014,0.097677641,0.034760648,0.050170688,0,0.000396258,0.01758946,0.002619707,0.00050633,0.071502587,0.248013591,10.53770087,Academic year
202425,Local authority,E92000001,England,E12000007,London,E09000023,Lewisham,209,Primary,63.07446809,17546.54255,6126244,6219747,93503,343847,231550,112297,128212,6563594,2953016,3061143,6014159,112085,164361,17802,5563,294,38,2,634,34848,135,4691,3182,6679,6,5744,80211,1,862,19636,16127,72228,4306,64,22075,94.76129998,5.238700017,3.527792853,1.710907165,2.504131121,0.271223357,0.299165366,1.100433695,0.245703802,0.065604302,0.084755395,0.004479253,0.000578951,0.009659342,0.0020568,0.07146999,0.048479537,0.530928635,14.82673137,Academic year
202425,Local authority,E92000001,England,E12000002,North West,E10000017,Lancashire,888,Primary,478.6329787,83644.78191,28576633,28826698,250065,1550212,1127587,422625,371113,30376910,13992368,14260183,28252551,324082,864055,84886,30040,41,8186,6,13625,97146,559,735,28308,37450,1,20551,188599,15,3449,196997,47031,167247,11350,480,97676,94.8967423,5.103257705,3.711987164,1.391270541,2.844446654,0.279442511,0.648509016,0.550572787,0.154824832,0.037363906,0.098890901,0.000134971,0.0269481,0.044853147,0.001840214,0.002419601,0.093189202,0.319802113,12.69553782,Academic year
202425,Local authority,E92000001,England,E12000002,North West,E08000006,Salford,355,Primary,75.24468085,19615.4734,6363584,6423711,60127,380750,239769,140981,122993,6804461,3082402,3175255,6257657,105927,181875,16807,6092,104,2492,0,2052,21097,305,675,8270,15823,0,6170,37313,1,820,49104,17066,71822,2989,76,22825,94.40440617,5.595593832,3.523703053,2.071890779,2.672878866,0.246999726,0.721644227,1.055513434,0.250806052,0.043927065,0.089529501,0.001528409,0.036623033,0.030156687,0.004482354,0.009919963,0.121537915,0.3100466,16.15043144,Academic year
202425,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000036,Wakefield,384,Primary,111.6861702,24952.53191,8726164,8811030,84866,500936,347329,153607,88123,9311966,4299809,4352287,8652096,74068,261175,23436,7713,5,3618,12,3001,35243,30,158,12938,10491,0,3862,70495,0,18,78593,14055,58892,2067,113,31729,94.620513,5.379486996,3.729921265,1.649565731,2.804724588,0.251676177,0.844000075,0.632433581,0.150934829,0.022197246,0.082828911,5.36943541245748e-05,0.038853235,0.032227351,0.000322166,0.001696742,0.138939511,0.378470024,13.90090295,Academic year
202425,Local authority,E92000001,England,E12000006,East of England,E06000032,Luton,821,Primary,45.69680851,19442.23404,6630829,6687073,56244,382663,279310,103353,71029,7069736,3267320,3304450,6571770,59059,203767,14926,31387,72,13,0,1048,23059,54,396,4588,7916,0,6131,41663,0,534,42594,11970,40338,8451,46,22846,94.58730849,5.412691506,3.950784018,1.461907488,2.882243411,0.211125281,0.602483601,0.570572932,0.169313253,0.119537703,0.44396283,0.001018426,0.000183882,0.01482375,0.000763819,0.005601341,0.064896341,0.326164937,15.99547831,Academic year
202425,Local authority,E92000001,England,E12000009,South West,E06000054,Wiltshire,865,Primary,198.7925532,31641.66489,10876191,11029453,153262,555587,436392,119195,98275,11585040,5382389,5412584,10794973,81218,327987,29795,1821,10,1393,18,3036,45493,116,1818,24905,35855,13,14337,97893,1,5163,49498,17057,47160,5480,201,35730,95.20427206,4.795727939,3.766857948,1.028869991,2.831125313,0.257185128,0.427257912,0.407076713,0.147232983,0.047302383,0.015718547,8.6318217287122e-05,0.012024128,0.026206211,0.001001291,0.015692652,0.21497552,0.392687466,10.62705285,Academic year
202425,Local authority,E92000001,England,E12000007,London,E09000009,Ealing,307,Primary,64.38860104,25350.55959,8141037,8213654,72617,469326,339636,129690,155107,8682980,3941242,4056630,7997872,143165,262282,20817,24508,134,156,0,1152,22838,546,3968,3235,6547,20,9381,56582,16,71,44390,11942,67691,5667,65,29609,94.59487411,5.40512589,3.91151425,1.49361164,3.020644986,0.23974488,0.511230016,0.779582586,0.137533427,0.065265612,0.282253328,0.001543249,0.001796618,0.013267334,0.006288164,0.045698597,0.037256794,0.263020299,14.7112938,Academic year
202425,Local authority,E92000001,England,E12000007,London,E09000017,Hillingdon,312,Primary,66.86338798,23919.47541,7526771,7597466,70695,484053,349282,134771,121789,8081519,3668811,3750586,7419397,107374,265819,20232,17307,13,1564,24,1682,36746,511,538,4846,8530,0,5808,56206,0,151,35418,14415,76832,8106,67,28505,94.01037107,5.98962893,4.321984518,1.667644412,3.289220752,0.250348975,0.438259194,0.95071236,0.178369933,0.100302926,0.214155284,0.000160861,0.019352797,0.020812919,0.006323069,0.006657164,0.059963975,0.454691748,17.8521732,Academic year
202425,Local authority,E92000001,England,E12000007,London,E09000030,Tower Hamlets,211,Primary,64.80851064,18342.8883,6307562,6364114,56552,420059,310834,109225,131213,6784173,3040349,3137587,6177936,129626,251707,17379,10443,3,5,0,1173,22099,76,4119,3830,7133,3,1679,47096,4,637,45738,1587,57490,4410,66,23777,93.80825047,6.191749532,4.581752264,1.609997269,3.710209041,0.256169765,0.674186817,0.847413531,0.023392682,0.065004239,0.153931806,4.42205704365145e-05,7.37009507275242e-05,0.017290243,0.001120254,0.060714843,0.056454928,0.325743462,18.79856851,Academic year
202425,Local authority,E92000001,England,E12000001,North East,E08000022,North Tyneside,392,Primary,54.30687831,12212.50794,4261146,4302701,41555,218688,143161,75527,48961,4521389,2092765,2125524,4218289,42857,118682,11983,1083,0,0,0,884,8257,43,37,2192,8880,0,3440,28727,1,507,38453,6104,28432,2538,53,15596,95.16325625,4.836743753,3.166305753,1.670438,2.62490133,0.265029176,0.850468739,0.628833308,0.135002761,0.056133193,0.023952816,0,0,0.019551514,0.000951035,0.000818333,0.048480677,0.182620872,11.34779854,Academic year
202425,Local authority,E92000001,England,E12000002,North West,E08000002,Bury,351,Primary,62.99453552,13402.89617,4599275,4634558,35283,249045,182344,66701,80467,4883603,2235493,2294256,4529749,69526,128158,14494,10815,3,613,0,1601,18530,329,783,7018,5979,0,3291,25945,0,68,28653,10941,26058,1049,64,16238,94.900384,5.099616001,3.733800639,1.365815362,2.624250988,0.296789072,0.586718454,0.533581456,0.22403541,0.021480043,0.221455348,6.14300548181332e-05,0.012552208,0.032783173,0.006736829,0.016033244,0.143705375,0.379432972,12.29531338,Academic year
202425,Local authority,E92000001,England,E12000008,South East,E10000025,Oxfordshire,931,Primary,238.6329787,44162.17553,15407276,15606483,199207,840938,654164,186774,179246,16447421,7580967,7675381,15256348,150928,475429,50983,11167,68,2600,0,6097,64691,1012,2422,39695,26729,0,12941,156084,5,3448,73846,28318,75514,9096,242,54532,94.8871133,5.112886695,3.977304405,1.13558229,2.890599079,0.309975649,0.448982245,0.459123652,0.17217289,0.055303503,0.067895143,0.000413439,0.015807949,0.037069641,0.00615294,0.014725713,0.241344828,0.393320023,12.35780655,Academic year
202425,Local authority,E92000001,England,E12000008,South East,E06000042,Milton Keynes,826,Primary,89.60106383,23102.50532,7773261,7847227,73966,406612,309479,97133,96242,8253839,3813073,3875282,7688355,84906,240139,19640,9228,175,288,0,2257,27070,164,746,9772,10563,0,2873,59888,0,642,37714,11336,44824,3259,90,27034,95.07366209,4.926337914,3.749515831,1.176822082,2.909421907,0.23794988,0.456926771,0.543068504,0.137342151,0.039484657,0.11180252,0.002120226,0.003489285,0.027344851,0.001986954,0.009038218,0.118393392,0.327968597,12.49844237,Academic year
202425,Local authority,E92000001,England,E12000002,North West,E08000015,Wirral,344,Primary,89.43617021,21053.78191,7163527,7227391,63864,435362,298987,136375,100618,7662753,3501375,3575072,7076447,87080,236450,21029,1600,29,38,0,2177,27737,457,1040,8430,17000,4,2842,43584,3,431,53685,13538,64664,4488,90,24653,94.31846492,5.681535083,3.90182223,1.779712853,3.08570562,0.274431396,0.70059677,0.843874258,0.176672796,0.058569029,0.020880224,0.000378454,0.000495905,0.028410155,0.005963914,0.013572146,0.110012681,0.361971735,14.67070049,Academic year
202425,Local authority,E92000001,England,E12000004,East Midlands,E10000024,Nottinghamshire,891,Primary,279.4574468,56082.9734,19613831,19854938,241107,1017837,703219,314618,193696,20872775,9675289,9773890,19449179,164652,546899,51750,6588,4,3917,34,4694,60283,526,2111,26413,48507,0,15146,176330,4,1120,143818,29044,131375,10381,285,67337,95.12361437,4.876385627,3.369072871,1.507312755,2.620154723,0.247930618,0.689021944,0.629408404,0.139147765,0.049734642,0.031562646,1.91637192467221e-05,0.018766072,0.022488625,0.002520029,0.010113653,0.126542829,0.288811622,11.64366161,Academic year
202425,Local authority,E92000001,England,E12000007,London,E09000014,Haringey,309,Primary,62.16489362,15777.96277,5444317,5528424,84107,321004,213918,107086,102016,5849428,2642198,2710377,5352575,91742,154023,18993,8576,19,187,0,964,24769,211,3608,2568,6491,4,5738,71418,1,455,23610,10274,68089,5113,63,20190,94.51221555,5.487784447,3.657075529,1.830708917,2.633129256,0.324698415,0.40362921,1.164028346,0.175641105,0.087410256,0.146612626,0.000324818,0.003196894,0.016480244,0.00360719,0.061681245,0.043901729,0.423443113,15.77689707,Academic year
202425,Local authority,E92000001,England,E12000007,London,E09000031,Waltham Forest,320,Primary,50.47540984,19708.77049,6342244,6411057,68813,359952,244836,115116,114860,6771009,3076591,3160277,6236868,105376,171008,17231,21830,55,112,0,868,30855,36,1168,1673,8467,0,6356,53247,1,742,28354,9484,72805,4473,51,23992,94.68392377,5.31607623,3.61594557,1.70013066,2.52559109,0.254482013,0.418755905,1.075245949,0.140067751,0.066061055,0.322403943,0.000812287,0.001654111,0.01281936,0.000531679,0.017250014,0.024708282,0.455692793,15.27881225,Academic year
202425,Local authority,E92000001,England,E12000004,East Midlands,E06000016,Leicester,856,Primary,81.44021739,27599.97283,9192059,9284852,92793,565264,376801,188463,142062,9850116,4489257,4580956,9070213,121846,280268,20571,36556,15,974,0,1677,27390,178,1326,7846,8846,0,12062,71419,0,466,67568,20216,95788,4891,82,34156,94.26134677,5.73865323,3.825345813,1.913307417,2.845326898,0.20884018,0.685961465,0.972455553,0.205236162,0.049654238,0.371122533,0.000152282,0.009888208,0.01702518,0.001807085,0.01346177,0.079653884,0.278067791,16.97631446,Academic year
202425,Local authority,E92000001,England,E12000009,South West,E06000022,Bath and North East Somerset,800,Primary,62.43617021,11067.02128,3775055,3826382,51327,193323,146684,46639,41175,4019705,1859964,1881380,3741344,33711,110902,10903,730,4,90,10,1444,13310,202,1063,8026,4732,0,7516,38501,0,578,20482,7464,17041,1652,64,12866,95.19061722,4.809382778,3.649123505,1.160259273,2.75895868,0.27123881,0.509539879,0.423936582,0.185685268,0.041097543,0.018160537,9.95097898975174e-05,0.00223897,0.035923034,0.005025244,0.026444727,0.199666393,0.331118826,10.39256923,Academic year
202425,Local authority,E92000001,England,E12000008,South East,E06000039,Slough,871,Primary,27.68617021,13902.65426,4738338,4781547,43209,290237,223587,66650,56801,5071784,2324247,2360964,4685211,53127,166857,9826,18067,66,134,0,637,21803,66,3473,2658,5131,0,3103,34971,1,3,31523,3674,28415,3038,28,17020,94.27741797,5.722582034,4.408448783,1.314133252,3.289907457,0.193738535,0.621536722,0.560256509,0.072439994,0.059900027,0.356225738,0.001301317,0.002642068,0.012559683,0.001301317,0.068476891,0.052407595,0.429888181,16.53145365,Academic year
202425,Local authority,E92000001,England,E12000008,South East,E06000060,Buckinghamshire,825,Primary,180.3723404,39430.49468,12791594,12936363,144769,694971,539282,155689,167331,13631334,6268202,6377474,12645676,145918,413402,36733,18589,14,3662,0,2994,45767,871,2124,15126,17471,0,7812,117378,3,2105,67571,21413,63207,3498,183,45431,94.90166553,5.09833447,3.956193869,1.1421406,3.03273326,0.269474726,0.495703502,0.463689027,0.157086606,0.025661465,0.136369632,0.000102705,0.026864575,0.021964101,0.00638969,0.015581747,0.110964928,0.335748504,12.26044852,Academic year
202425,Local authority,E92000001,England,E12000008,South East,E06000044,Portsmouth,851,Primary,45.04787234,12947.05319,4684479,4735491,51012,258905,175540,83365,66736,4994396,2294391,2333507,4627898,56581,136952,10794,4010,0,4,0,1820,13698,233,862,7167,10401,2,1729,38266,0,614,26242,10155,45977,991,45,15791,94.81608987,5.183910126,3.51473932,1.669170807,2.742113361,0.21612223,0.525428901,0.920571777,0.20332789,0.019842239,0.080289989,0,8.00897646081728e-05,0.036440843,0.004665229,0.017259344,0.143500836,0.274267399,13.17426677,Academic year
202425,Local authority,E92000001,England,E12000001,North East,E08000021,Newcastle upon Tyne,391,Primary,71.76190476,20018.47619,6234384,6286604,52220,358939,220223,138716,113399,6645543,3020237,3110588,6130825,103559,168574,15894,11405,4,8,0,1751,13884,6,1411,7286,12775,0,597,38188,3,657,52638,9840,73356,2882,72,22750,94.59880103,5.401198969,3.313845084,2.087353885,2.536647494,0.239167815,0.792079744,1.103837565,0.148069165,0.043367412,0.171618783,6.01907172972923e-05,0.000120381,0.026348486,9.02860759459385e-05,0.021232276,0.109637392,0.20892198,14.87211872,Academic year
202425,Local authority,E92000001,England,E12000007,London,E09000001,City of London,201,Primary,1,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,z,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,Academic year
202425,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000018,Rotherham,372,Primary,94.57219251,19225.08556,6577800,6673955,96155,380628,233136,147492,89056,7054583,3223434,3276386,6499820,77980,182917,18337,3652,14,494,0,2114,13405,94,76,12033,38191,0,5150,52608,7,199,64808,11076,67963,3645,96,23640,94.60452872,5.395471284,3.304745298,2.090725986,2.592881819,0.259930318,0.918665214,0.963387914,0.157004319,0.051668539,0.051767766,0.000198453,0.00700254,0.029966335,0.001332467,0.001077314,0.170569968,0.190018319,14.50690335,Academic year
202425,Local authority,E92000001,England,E12000002,North West,E08000001,Bolton,350,Primary,96.43617021,24754.59043,8322752,8376691,53939,462877,319766,143111,111790,8839568,4079068,4145848,8224916,97836,247355,22800,16483,39,823,0,3858,22141,295,291,5681,12744,0,3316,37647,1,231,70480,13954,52693,5984,97,29976,94.76357894,5.236421056,3.617439223,1.618981833,2.798270232,0.257931157,0.797324032,0.596103791,0.157858393,0.067695616,0.186468389,0.000441198,0.00931041,0.043644667,0.003337267,0.003292016,0.064267847,0.250476041,14.1000548,Academic year
